transcript,hippuristanol_CDS_max,hippuristanol_CDS_average,hippuristanol_CDS_std,hippuristanol_CDS_gini
PB2015.7526.1,2.75133333333,0.27927490636698427,0.4216657125206586,0.706421315526
PB2015.8836.3,2.746,0.207691214470311,0.3849832266635064,0.773866156162
PB2015.16531.2,1.72566666667,0.3717940379403845,0.3639889401427669,0.519702729828
PB2015.16531.1,2.10033333333,0.4546964769646212,0.44470379900464135,0.520163166622
PB2015.13434.1,2.25533333333,0.2512165387893828,0.45190739991191,0.778241644388
PB2015.16308.1,1.577,0.3101897091722116,0.295283345689415,0.518090891864
PB2015.8032.2,1.644,0.3055430440771877,0.31679426055265314,0.552815345625
PB2015.15722.1,2.60366666667,0.22775206611578264,0.34193032439845306,0.697790664702
PB2015.16390.1,1.905,0.42627580071173354,0.39169334460457456,0.502937778494
PB2015.15722.2,2.65166666667,0.22585023791634337,0.3395563183142677,0.699653004898
PB2015.2683.1,1.56566666667,0.3292707390648536,0.34755015170077214,0.562837925585
PB2015.8063.1,5.499,0.15537913486,0.5310499488339392,0.925326808758
PB2015.4105.1,1.76,0.23824669073404328,0.31233879679155385,0.642452600177
PB2015.9411.2,1.749,0.2919358552631189,0.3139854136754177,0.569317171064
PB2015.9411.1,1.84866666667,0.3202230392156505,0.3338945201139817,0.556322595273
PB2015.11641.2,2.08733333333,0.23180158730155692,0.3327192340679531,0.682355136154
PB2015.8118.1,2.153,0.20892002237133775,0.35554583466287015,0.757413966751
PB2015.11641.9,3.03266666667,0.3033760938743002,0.4410835305789079,0.684420348531
PB2015.6917.1,1.56533333333,0.22351619047616655,0.2695753631260445,0.60866531454
PB2015.5237.12,2.84066666667,0.23407637655416996,0.33702962381124146,0.673283064417
PB2015.3910.1,2.204,0.29159286293588565,0.4284868971702688,0.688876492018
PB2015.5237.10,2.899,0.26131553100059,0.35393490129500554,0.646929069712
PB2015.1693.1,2.31366666667,0.20942913165266253,0.3393453619390289,0.73252721554
PB2015.12185.1,2.503,0.23365653935183506,0.35384720367841493,0.697481974021
PB2015.6716.3,2.23433333333,0.16017274939168977,0.31238492668562173,0.795754213371
PB2015.6716.1,2.25333333333,0.16174026763992153,0.315197077307343,0.79529118282
PB2015.1063.2,1.23866666667,0.3539428294573955,0.3040572272486742,0.47942901049
PB2015.4682.1,2.23133333333,0.4335561056106054,0.42033831178827497,0.52276592742
PB2015.4338.2,1.921,0.17498690058474367,0.3069181165665252,0.758429891529
PB2015.15632.3,2.10066666667,0.1991082725060675,0.294503921965758,0.693946101794
PB2015.4869.1,1.76466666667,0.44961600810541463,0.37249186469093154,0.458037754474
PB2015.5478.2,1.612,0.273391304347827,0.30004245764004234,0.579617051728
PB2015.2040.1,2.607,0.18457366158653965,0.35037383923952714,0.770605192793
PB2015.15632.1,2.13433333333,0.228283995186483,0.3112254042954619,0.662589854976
PB2015.7621.1,2.21,0.1941034658511896,0.335514544918786,0.753502904244
PB2015.6017.2,1.353,0.25262976190472397,0.29425671599457764,0.597792859869
PB2015.12035.1,7.0,0.46199417475697807,1.1772989167325665,0.870737140922
PB2015.6366.1,1.70433333333,0.2824141414140874,0.31354127165096235,0.580264828287
PB2015.7865.1,1.35466666667,0.3176724537037183,0.28267162444418004,0.49195752627
PB2015.4447.2,1.428,0.17865461847392747,0.26147839872683093,0.702713623216
PB2015.3524.4,2.06966666667,0.17334301521432988,0.31953533416780133,0.774744918745
PB2015.2810.1,1.34266666667,0.47496908602149784,0.31321001124018194,0.375480661839
PB2015.8253.1,1.561,0.3735973477998755,0.34043734978258866,0.502900702986
PB2015.882.1,1.867,0.2699982456141107,0.3625983802737164,0.664064318176
PB2015.7924.1,1.43666666667,0.14797855227881768,0.2548423440725674,0.76395386437
PB2015.7365.1,2.05133333333,0.204516550116552,0.30782729620202903,0.696153163891
PB2015.13208.1,2.449,0.1702821362798865,0.3168177926966859,0.778904687373
PB2015.26.1,1.64066666667,0.49242222222222976,0.3768836084535998,0.424199327086
PB2015.2702.1,1.52666666667,0.36163468634691676,0.3220099134827592,0.47942817826
PB2015.7383.4,1.451,0.20025641025637422,0.2721090999896877,0.670033728656
PB2015.8690.1,1.77233333333,0.2546336032388415,0.34795891329239576,0.664134037239
PB2015.7383.2,1.46,0.20140401940404512,0.27346053290402045,0.669700517285
PB2015.7383.3,1.43166666667,0.19748163548170478,0.2682148504534171,0.669831129725
PB2015.7383.1,1.52566666667,0.2102176022175765,0.2855500724009456,0.6698700769
PB2015.2831.5,1.67133333333,0.29682512892635526,0.3124568076590527,0.555031730385
PB2015.2831.7,1.53233333333,0.3038226950354905,0.3092395208412345,0.544824581531
PB2015.11475.1,1.56466666667,0.31669418238996205,0.30596119981842484,0.524015573819
PB2015.6844.1,1.385,0.2967435254803709,0.3083556151658488,0.554463224068
PB2015.3815.8,2.047,0.1363068728522577,0.27022904477934784,0.803908677509
PB2015.14619.1,1.95766666667,0.27477983539091694,0.36122165632484177,0.645451640259
PB2015.14619.3,1.965,0.2773173602353853,0.3629491461525656,0.644698583144
PB2015.14619.2,1.947,0.2702905349794553,0.35645406275457076,0.647463326356
PB2015.14619.4,1.96133333333,0.2738493827160128,0.3605448701306765,0.646524876899
PB2015.14619.7,1.93866666667,0.2674263374485979,0.35313031572277503,0.648382019322
PB2015.14104.6,1.50866666667,0.32791175419791746,0.3268268463525235,0.537837308127
PB2015.14639.9,1.31533333333,0.1952877161598202,0.2534973839694314,0.649751520724
PB2015.2784.6,1.62833333333,0.346331450094129,0.32588554777010637,0.509939245597
PB2015.4451.2,1.39133333333,0.30685897435895015,0.3196927130887931,0.555866028452
PB2015.14639.4,1.411,0.40341100323624984,0.30283659507488064,0.423619785608
PB2015.14104.8,1.50266666667,0.32866416577349455,0.326798230709792,0.536939261544
PB2015.2784.3,1.59,0.3427332077840226,0.3197055773219045,0.506229636205
PB2015.14639.1,1.49533333333,0.4430248112189811,0.32019805836335086,0.409075329345
PB2015.2784.1,1.61333333333,0.3432470182046815,0.3228884883585691,0.509811149385
PB2015.404.2,1.72866666667,0.18504754273502885,0.2738805063338652,0.70725764938
PB2015.404.1,1.84066666667,0.19809559559562717,0.29798942610222323,0.708028339359
PB2015.9801.5,1.36633333333,0.32580175438592296,0.3033741979362315,0.508225705292
PB2015.9801.7,1.28566666667,0.30273566878979813,0.2848632179089672,0.511784814209
PB2015.9801.6,2.90133333333,0.5447822222222279,0.6185200562472963,0.59673123885
PB2015.9801.1,1.37066666667,0.3417280477408482,0.30313184090445777,0.488982239954
PB2015.13974.6,3.479,0.15480962962955222,0.40198063254859795,0.867527838519
PB2015.9801.3,2.402,0.5304139784946387,0.5172816828136666,0.527801601312
PB2015.9801.2,2.591,0.4929938107868377,0.5326162102029212,0.575861480971
PB2015.10604.8,1.691,0.30385103011094633,0.34705077869881773,0.594766979637
PB2015.260.1,1.38066666667,0.38119781144784415,0.306872073621482,0.452094253894
PB2015.10604.3,1.56733333333,0.28852192287372597,0.3275343955168397,0.59280943443
PB2015.10604.2,1.43833333333,0.36687925696600027,0.3337033223296637,0.501644270385
PB2015.8953.1,2.21166666667,0.24402913475924254,0.3379589413648121,0.672119778188
PB2015.10604.6,1.38533333333,0.31739907192575273,0.3176608086254354,0.542544761437
PB2015.10604.5,1.81533333333,0.4165163230240026,0.4058648579913271,0.528479736285
PB2015.13974.1,3.02166666667,0.13488555555558443,0.3502881228379425,0.867494904231
PB2015.2956.1,1.59366666667,0.3121467065868034,0.33834895704588885,0.570675783015
PB2015.2956.3,1.76366666667,0.26509597257927087,0.34629163178654204,0.654387116015
PB2015.15148.1,1.66466666667,0.16246519607845,0.2938746555383809,0.777460912132
PB2015.13216.3,2.607,0.14088062142275226,0.3131835267474678,0.82328838795
PB2015.3450.2,2.682,0.07953352219077055,0.2792631011430825,0.928084825603
PB2015.3450.5,4.553,0.14780065359474315,0.4967213012450127,0.922718461166
PB2015.3450.4,4.66666666667,0.17576440037756375,0.5984803534319448,0.926358100413
PB2015.13216.5,2.57733333333,0.1519829988851806,0.31982865917102943,0.808889126002
PB2015.3970.1,1.842,0.17695177123341654,0.2854804290177721,0.732091698854
PB2015.5372.1,6.22233333333,0.1951821705425543,0.5654994039915836,0.895408588592
PB2015.10299.1,1.68666666667,0.36994988344991686,0.3455184687558369,0.507393833102
PB2015.10299.3,1.528,0.3233292824074437,0.31617288100941193,0.52883357414
PB2015.10299.2,1.547,0.34029487179487533,0.3172816235906465,0.506650898772
PB2015.12040.2,1.67,0.32899633699634806,0.33072050878599496,0.542283818514
PB2015.12040.1,1.66366666667,0.3277100958826501,0.33054187309317645,0.544114169093
PB2015.4517.1,1.77866666667,0.32205544005539477,0.3383518853388689,0.558167228184
PB2015.14172.3,1.47766666667,0.3101542890039873,0.3068450721174625,0.53451864551
PB2015.14172.1,1.46266666667,0.3148906160045878,0.30787474108580043,0.529308378356
PB2015.15445.4,1.23666666667,0.19970470153199954,0.265467682867539,0.659364524188
PB2015.15445.2,1.225,0.21878014184395186,0.2745503876189012,0.636877714205
PB2015.13776.1,2.461,0.5263739130434087,0.5409878585398551,0.542804368057
PB2015.472.1,2.25866666667,0.27229386401324734,0.3415148853349858,0.632242361544
PB2015.6495.2,2.32166666667,0.20596114146935826,0.3429111452544387,0.728207975955
PB2015.6495.1,2.352,0.20939587128106807,0.34825779058311535,0.727587226702
PB2015.472.4,2.20933333333,0.26764145936986683,0.3358076755261801,0.632552886934
PB2015.14299.21,1.684,0.4678026607538701,0.34007935646630627,0.406225645973
PB2015.16825.4,1.41233333333,0.24577227011492822,0.2933176754362871,0.612551139791
PB2015.5673.4,1.591,0.3189026710574642,0.31218720446547915,0.532027693259
PB2015.16825.1,1.50733333333,0.26484841954016963,0.31749915341000023,0.614871995027
PB2015.16825.2,1.59233333333,0.28054166666663144,0.33634014008833046,0.614880920424
PB2015.2421.1,1.576,0.3774524886877696,0.32518536830665956,0.475512232777
PB2015.12335.1,1.87166666667,0.30003440860219677,0.3689634180159626,0.625555838664
PB2015.8996.11,1.76266666667,0.22588348271443517,0.32327439645982653,0.685519967812
PB2015.5809.3,1.69466666667,0.36760733333334383,0.31186557900557205,0.467725304718
PB2015.16839.1,1.54133333333,0.39747182175621226,0.3247170334052395,0.450763540957
PB2015.16839.5,1.568,0.37259488852638867,0.32740714966031387,0.47702478877
PB2015.8787.1,6.339,0.15832148283183864,0.5967643469330215,0.931600332506
PB2015.5809.4,1.712,0.3701386666666884,0.3148079935001784,0.468769563839
PB2015.11167.1,4.66666666667,0.10396039603946164,0.4883693963566801,0.956665979098
PB2015.3114.1,1.543,0.3836221198156742,0.37494142169158917,0.532683155172
PB2015.15701.1,2.71733333333,0.2679980676329126,0.3997847246747861,0.692222390813
PB2015.5809.6,1.63266666667,0.3454000000000183,0.3015085486166111,0.479939872611
PB2015.16496.1,1.71733333333,0.31882966457023665,0.30356212485802014,0.514408899041
PB2015.8606.1,1.58333333333,0.24498411478352652,0.2901184683624075,0.608616055688
PB2015.11807.1,2.1,0.38423172905516406,0.47490698068185794,0.639939101826
PB2015.16507.1,2.04833333333,0.13511677282376433,0.29182405002503864,0.833190453266
PB2015.11807.4,1.15766666667,0.21027777777780465,0.2697051155666749,0.655451237634
PB2015.6939.2,3.11333333333,0.03788888888887804,0.24875167239571427,0.979105975996
PB2015.16507.2,2.59,0.18871859296481405,0.4241487623755261,0.845130458577
PB2015.9820.2,1.61433333333,0.3492699243746095,0.30971434988914737,0.485418425889
PB2015.2295.6,2.05633333333,0.23872680145147315,0.32028018316334583,0.657497261451
PB2015.1147.2,2.206,0.22097861507123046,0.33355879899521645,0.704348406477
PB2015.5325.1,1.713,0.30878609341828545,0.3250649296529911,0.555732697576
PB2015.9840.2,1.56666666667,0.27314541387022934,0.3091263882229582,0.593684141107
PB2015.5698.3,1.82333333333,0.27766034327006983,0.3104834630688692,0.578986077177
PB2015.2550.1,1.86133333333,0.27024654268001647,0.2955217346163099,0.572618354382
PB2015.10467.2,1.89933333333,0.34737499999998256,0.3443140569185129,0.512717366859
PB2015.1244.1,2.21133333333,0.1708089859438095,0.32140499153543317,0.784552025159
PB2015.4562.2,2.861,0.18497686906239277,0.4011988220977546,0.821219767504
PB2015.4562.3,2.861,0.1852465923172181,0.39895501759655266,0.819030963031
PB2015.4562.1,2.97233333333,0.1932540272614647,0.4167451336803728,0.819320563932
PB2015.1598.1,1.92233333333,0.3145613764766353,0.3684492891279552,0.597836515327
PB2015.2407.1,1.62866666667,0.27780000000000377,0.2976900302986219,0.56767859972
PB2015.4703.1,5.476,0.19717948717951578,0.5680589815984826,0.896707947295
PB2015.10443.3,2.278,0.15921184709655287,0.29782323532442495,0.784868695973
PB2015.10111.1,1.723,0.18672560202786503,0.320968111554352,0.754100747417
PB2015.7470.1,2.40733333333,0.327648846960196,0.37716077315771085,0.590258977798
PB2015.13309.7,1.482,0.36064660766963225,0.31803010684554955,0.487625437834
PB2015.14984.2,2.45733333333,0.21662251655629172,0.32174364680397755,0.684160219954
PB2015.672.1,3.23266666667,0.1915368956743079,0.4600738159833889,0.85578287549
PB2015.11964.5,1.33066666667,0.2713075196409317,0.28538160878611835,0.551312812351
PB2015.14984.3,2.49033333333,0.21910412067690907,0.32521698509278757,0.684279046639
PB2015.11964.1,1.31566666667,0.26819416386091594,0.28108970801874733,0.549859501889
PB2015.531.1,1.937,0.21726757369608837,0.3291814934275033,0.714012378943
PB2015.9433.3,2.25966666667,0.30717317317313125,0.39405806187729325,0.623694011349
PB2015.9433.1,2.259,0.32724489795919154,0.406143699881129,0.611019286279
PB2015.9433.7,2.26333333333,0.3244240362811484,0.4049340447359591,0.614806349181
PB2015.12320.10,1.83866666667,0.26083735747819287,0.3343427894643549,0.639601029967
PB2015.12320.12,1.777,0.25237793427228294,0.3232961263836675,0.639319301874
PB2015.8370.1,1.59833333333,0.3356714285714217,0.3006249574746913,0.491584802112
PB2015.13315.3,1.65133333333,0.3631336930455491,0.34650535687341333,0.519837532032
PB2015.13315.2,1.65566666667,0.3631894484412409,0.347245826395967,0.520732570761
PB2015.525.4,1.81466666667,0.31313888888890323,0.36397179870963237,0.60491132493
PB2015.525.5,1.58633333333,0.29424825174828423,0.3502488261734279,0.618435221721
PB2015.525.6,1.557,0.3006596244130923,0.34947829767395916,0.608503988068
PB2015.525.7,1.55166666667,0.3057482517482343,0.35579150241189006,0.608842006537
PB2015.525.1,2.001,0.33369456366242267,0.3690561973586939,0.579552629813
PB2015.525.3,1.67,0.31711737089201164,0.37172571837071694,0.612290455789
PB2015.5467.1,1.961,0.22908560311281717,0.31708779950849936,0.665644880516
PB2015.525.8,1.60166666667,0.3034475524474912,0.3591925290011205,0.615800691216
PB2015.279.1,2.062,0.2985822935233724,0.34426244095807845,0.59214733915
PB2015.279.2,1.564,0.27922386587767367,0.31881993569446565,0.587621124887
PB2015.279.3,1.827,0.30155608214847107,0.3546688884295111,0.59369578989
PB2015.4357.1,2.37166666667,0.24986588541668553,0.36787397978038067,0.685231896864
PB2015.4357.2,2.31333333333,0.2427731897066817,0.35559873484963284,0.681963183481
PB2015.6327.1,1.64366666667,0.33176759410797,0.31253501305507475,0.502761735602
PB2015.5467.2,1.98333333333,0.23330436662345655,0.3225680455260578,0.665598745795
PB2015.14915.1,2.38,0.2958383838384152,0.3790060127737176,0.63955409393
PB2015.8618.2,1.37,0.31967721518983805,0.3087162189241372,0.530161646423
PB2015.2103.2,1.38333333333,0.33257218683650924,0.30367930957217615,0.501356031627
PB2015.2103.1,1.41133333333,0.33958835341367744,0.3075896750396804,0.497701695823
PB2015.14266.4,4.997,0.1779623015873554,0.5029778869099009,0.883805536068
PB2015.2103.6,1.41366666667,0.32564759036148644,0.30264623619237674,0.507961039924
PB2015.2103.5,1.49866666667,0.3489397590361747,0.3225731796203778,0.505853484375
PB2015.2103.4,1.49366666667,0.3569919678715012,0.3241221951549149,0.49874150391
PB2015.3596.3,1.90866666667,0.30807459207454546,0.3853355976241744,0.631116870478
PB2015.13352.4,1.71466666667,0.19862152777781997,0.321107127473649,0.732860787863
PB2015.5723.2,2.47333333333,0.35750617283959146,0.4408042448038373,0.630616815335
PB2015.8813.1,2.128,0.2316905187835719,0.31003526038003804,0.656056217809
PB2015.5723.1,1.79533333333,0.3088991097922923,0.32228377643172373,0.554367305132
PB2015.12723.4,2.07,0.2626660929433297,0.3703467094721694,0.682516590843
PB2015.8662.1,1.75233333333,0.07128582375479771,0.20878514145102514,0.901750677957
PB2015.14031.1,3.53966666667,0.1759984779299452,0.4187560405648459,0.848824766896
PB2015.9860.3,1.87233333333,0.356084415584418,0.3806905343153341,0.56354171872
PB2015.4064.1,1.449,0.4073712737127214,0.3176945592039378,0.43716094013
PB2015.1155.5,1.76966666667,0.4202355403348522,0.3521400378268352,0.467907842098
PB2015.8087.4,1.45266666667,0.1713876739562883,0.26202545444012587,0.716387150987
PB2015.15699.1,2.852,0.1914340720841209,0.4213171558460424,0.832234446915
PB2015.11017.14,2.36433333333,0.2169752547307278,0.3542235038365083,0.736952709829
PB2015.7452.11,2.18033333333,0.3059329039183828,0.3409780009154728,0.579244332583
PB2015.7452.10,2.21,0.3101154052603399,0.3456557845237582,0.579268520097
PB2015.16021.1,1.598,0.384204365079392,0.33987752165990687,0.488888077108
PB2015.16021.2,1.593,0.35826736111109997,0.3298600228913531,0.505247406117
PB2015.10934.1,1.58133333333,0.3122629558541818,0.3313259571892104,0.563254894675
PB2015.11071.1,1.649,0.2571503461918368,0.3521449349439909,0.683060899589
PB2015.2113.4,3.356,0.20473744855966777,0.366206393018404,0.748606249885
PB2015.10849.1,1.82533333333,0.217159401709429,0.3442129278380482,0.72866483984
PB2015.10849.4,1.66433333333,0.194576495726565,0.31201848188426723,0.733815460123
PB2015.2113.2,3.19866666667,0.20308395061726295,0.3629022225486057,0.746902717919
PB2015.146.1,2.13466666667,0.1712145454545991,0.3029642917095357,0.762942033966
PB2015.16726.5,2.54933333333,0.23676259899210866,0.3989432619786136,0.748624607205
PB2015.16726.6,2.60766666667,0.23583185532953524,0.39442607502853266,0.745686587619
PB2015.146.2,2.13933333333,0.17091606060605638,0.3040044884779652,0.765024886961
PB2015.16726.1,2.586,0.23117249174055166,0.38739362173003833,0.746509167129
PB2015.16726.2,2.54466666667,0.23339722822173034,0.3943661460173898,0.749686233738
PB2015.11512.1,1.85533333333,0.2752769423558341,0.3277956795647466,0.61338438994
PB2015.2574.1,4.404,0.38961097046409876,0.7151240910034831,0.779828451017
PB2015.6655.2,1.76066666667,0.32556521739128225,0.2952121145999431,0.491495329726
PB2015.13783.1,1.33966666667,0.11423809523806427,0.2482317282897472,0.832798785208
PB2015.2727.1,1.55266666667,0.5540547263681442,0.37467048030582345,0.385624318581
PB2015.7475.4,2.455,0.28590336134451083,0.35494979373681074,0.626133503484
PB2015.6790.1,2.15566666667,0.2518829183049003,0.30353767783882557,0.614058144332
PB2015.5732.2,1.596,0.3001176470588075,0.31658560981830713,0.559398141852
PB2015.4056.1,1.31433333333,0.21706264775410142,0.28295731204700453,0.653219412468
PB2015.15685.1,2.01466666667,0.24147940074912172,0.3819236674757841,0.719581015201
PB2015.11612.3,2.26733333333,0.09854302774849104,0.2375660528898699,0.84789099803
PB2015.16266.1,2.21233333333,0.30283535435190745,0.3440475354602201,0.588897401994
PB2015.4519.38,2.06066666667,0.36389811912226255,0.3345380678020431,0.49781482287
PB2015.9231.1,1.66333333333,0.41140607734805656,0.3470296175858416,0.463553856797
PB2015.14053.1,2.17566666667,0.20084440559437114,0.32618218567771495,0.723978481847
PB2015.8324.1,2.157,0.30916991869920796,0.35240101589766004,0.58126393914
PB2015.4519.33,2.012,0.30839068389869667,0.3090642820210574,0.537860542571
PB2015.3050.1,1.808,0.20992501855983073,0.3040508235661272,0.685259748446
PB2015.4519.35,1.971,0.32261223832529107,0.3119072841107553,0.523370493761
PB2015.3050.3,1.82933333333,0.211999257609441,0.30722232389160314,0.684998938564
PB2015.4519.37,2.072,0.3204792951541978,0.3187246762077553,0.53474090377
PB2015.5618.1,2.06366666667,0.33249808429120153,0.4086167193676775,0.618653372952
PB2015.9929.1,2.199,0.2566775956283517,0.3722676006276127,0.686798520951
PB2015.15629.13,1.428,0.2332287581699647,0.3306842716836668,0.697493950164
PB2015.12109.1,1.945,0.30899119097958133,0.3894711209987366,0.635326130472
PB2015.15629.10,1.418,0.23595424836606146,0.3326435884671005,0.695169967048
PB2015.6607.1,1.40133333333,0.05195447870776873,0.1685486864371613,0.91734525624
PB2015.11085.2,2.228,0.17068187274903757,0.29576281289592754,0.761115508393
PB2015.11085.1,2.32233333333,0.17945382766905177,0.33594487382124705,0.781990393457
PB2015.15666.1,2.18233333333,0.2704556354916164,0.3511645258435198,0.644797281522
PB2015.13572.1,1.77666666667,0.4497861271675817,0.3475325093772178,0.431344196143
PB2015.12998.1,2.491,0.26497211660331565,0.4105026863447435,0.709161131392
PB2015.13454.2,2.38366666667,0.2990768894714109,0.3953012675075049,0.647206346475
PB2015.8431.3,1.402,0.292077477477467,0.3289997152214066,0.590872103172
PB2015.8431.2,1.43566666667,0.2898082595870368,0.3194598926615833,0.578619957241
PB2015.15165.1,2.471,0.37491004184098453,0.43982679386020074,0.597613958174
PB2015.8431.4,1.44866666667,0.2881530054645599,0.3197209497310347,0.579494844329
PB2015.16637.7,1.278,0.3845609195401724,0.32577175730803026,0.471973328034
PB2015.16637.6,1.28066666667,0.3876890243903754,0.3175343037423288,0.457668970495
PB2015.16637.5,1.26266666667,0.37211494252865496,0.32377155604623353,0.483360891989
PB2015.16637.4,1.22366666667,0.35529878048786606,0.30617808512184275,0.479117422462
PB2015.16637.3,1.278,0.41865040650404917,0.31315722175135596,0.421230877478
PB2015.16637.2,1.407,0.456026422764352,0.3447788674776611,0.425333638078
PB2015.16189.1,1.85033333333,0.2807426823940905,0.33214236481556125,0.605197187317
PB2015.15333.3,1.668,0.21579810606057342,0.3030199563741648,0.682901639471
PB2015.16587.1,1.47266666667,0.5023358778625655,0.36219560293529174,0.405381026301
PB2015.15333.1,1.67566666667,0.21351553030304626,0.3000494841532668,0.683436031517
PB2015.10863.1,1.39366666667,0.35236666666666683,0.3047575065159438,0.483102429406
PB2015.14257.7,2.41433333333,0.29813740788893867,0.3964508485249276,0.649777131821
PB2015.1952.1,1.83466666667,0.34254294871794616,0.36175738888343284,0.567290281341
PB2015.14257.4,2.449,0.30561651534794154,0.4029451810465451,0.64645514366
PB2015.384.1,2.67033333333,0.09649119718307571,0.2849928576527851,0.899417169477
PB2015.4417.2,2.03433333333,0.14130501660548034,0.3098646095059589,0.83511730305
PB2015.4145.1,2.87566666667,0.2520172661870715,0.3940215635058615,0.70663967045
PB2015.7998.1,3.203,0.12617380952383214,0.38533280496723515,0.906712701498
PB2015.4145.4,2.80633333333,0.2585410779696413,0.4130113982282284,0.719792440017
PB2015.3499.1,1.52766666667,0.3855293383270869,0.3456009961742973,0.500106055641
PB2015.3499.2,1.48966666667,0.38783574879231136,0.325386939845783,0.47047793304
PB2015.3499.3,1.55066666667,0.40559541062802995,0.34082372651483056,0.471173701025
PB2015.3344.1,1.50333333333,0.2642454370797278,0.3001587584905159,0.594816367286
PB2015.3499.5,1.62233333333,0.4190120772946963,0.3529151554402799,0.471915700064
PB2015.3499.7,1.55733333333,0.4118780193236814,0.34325248921541074,0.467803328019
PB2015.7899.8,1.81433333333,0.2698919254658756,0.3271277053290836,0.619166719817
PB2015.16195.1,1.43666666667,0.3532210884353841,0.31646919350809877,0.493205490888
PB2015.16195.5,1.44366666667,0.3440721088435905,0.31640417372342,0.503747281358
PB2015.12268.9,1.88066666667,0.4464324712643245,0.36355999762987806,0.452218619937
PB2015.16195.7,1.443,0.33126247689462984,0.3121144619687336,0.513294941267
PB2015.2546.2,1.94866666667,0.220845550692958,0.32471909165356777,0.696462748625
PB2015.7899.1,1.79866666667,0.2831491869919168,0.33226479929255487,0.602898970941
PB2015.7899.3,1.81933333333,0.2640510366827101,0.32444133646688594,0.624620831604
PB2015.12268.3,1.988,0.45984626436786724,0.3800502611264296,0.457479361985
PB2015.12268.2,2.472,0.5785991379310159,0.4751892663250915,0.455306110959
PB2015.7899.6,1.81966666667,0.26572054684365015,0.3252045152274608,0.622978209875
PB2015.15090.1,1.90866666667,0.2462380952380582,0.3163959504407378,0.642148993355
PB2015.4038.1,1.89633333333,0.22208630952385047,0.3091819110300368,0.673000135087
PB2015.3684.1,2.20933333333,0.24541914682536195,0.3361654341995462,0.666090795029
PB2015.3684.2,2.32,0.21440962441316666,0.37735946099513146,0.760065638057
PB2015.3684.3,2.286,0.21299999999998734,0.3735813750958278,0.757181836639
PB2015.5665.1,2.63166666667,0.18655900790410898,0.33664072305237075,0.761822203276
PB2015.7377.4,1.892,0.24766873278242862,0.29744131574732713,0.611368560132
PB2015.7377.1,1.95366666667,0.26241453428864187,0.30938937965488356,0.602710478596
PB2015.2372.2,2.655,0.2912279446828584,0.43385330879313294,0.703226425417
PB2015.1467.1,2.38033333333,0.22338674948239415,0.3542791116255624,0.72250559572
PB2015.1767.2,2.085,0.3445917107583969,0.4117201808452071,0.609628272375
PB2015.1467.3,2.42266666667,0.22290026954173453,0.35143869063650407,0.72047528392
PB2015.10873.2,1.724,0.31129365722002617,0.3177004626073211,0.549280238592
PB2015.11709.2,3.628,0.22309667440061948,0.42311625833912125,0.781741269126
PB2015.12593.1,1.7,0.3061892773892822,0.32146898341450314,0.552960986539
PB2015.9494.2,5.727,0.1871047848169038,0.6551444304778338,0.929326573124
PB2015.9494.1,5.363,0.17833196046142505,0.6503538628283665,0.935495607919
PB2015.5679.6,1.36566666667,0.3361098901099683,0.3384430687088046,0.550931511436
PB2015.5679.7,1.46933333333,0.37907142857133247,0.3694042812161873,0.537135809454
PB2015.5679.4,1.35666666667,0.3620136307310839,0.3507558208044753,0.531485657202
PB2015.4159.7,1.827,0.09636752136753379,0.2510180769929405,0.868246485759
PB2015.5679.2,1.47,0.37997252747256755,0.3698316910559333,0.536622197363
PB2015.4159.3,2.047,0.12676201733648226,0.29716368721126796,0.840087905798
PB2015.4590.1,2.08633333333,0.11501082862520338,0.2800620571342986,0.854872495412
PB2015.11182.4,1.72833333333,0.36953024911032095,0.3483267646458964,0.51375985638
PB2015.4590.3,1.38266666667,0.05817631917630889,0.15415880223822243,0.875154483289
PB2015.4590.2,2.02866666667,0.11187994350283476,0.2727748443072657,0.855196540428
PB2015.11182.1,1.78533333333,0.38527046263338915,0.3618907189317203,0.512550120654
PB2015.4590.4,1.56166666667,0.0633191763192085,0.17161219104523426,0.879591519462
PB2015.14350.2,1.96333333333,0.2669110787172114,0.30600522166910704,0.588770720938
PB2015.10044.1,1.913,0.33378325123149016,0.36678961677051125,0.574371613049
PB2015.12127.2,1.57333333333,0.27164551347665794,0.3138102956146517,0.600737336075
PB2015.10732.3,1.699,0.3580616360752057,0.33370767284423536,0.508385654619
PB2015.15777.2,1.513,0.364551155115548,0.3218323974488638,0.484103898055
PB2015.8471.3,1.62666666667,0.2490116606352755,0.32032949712606906,0.644803661432
PB2015.12127.8,1.538,0.2823975251353111,0.3154224725241837,0.586635517356
PB2015.2221.1,2.684,0.25798441247000975,0.40392944997416846,0.71009125057
PB2015.13563.1,1.46333333333,0.39791756272401047,0.32275354965888053,0.453342078648
PB2015.6280.1,2.07733333333,0.34778426395930984,0.4235021266943423,0.623303746491
PB2015.2753.8,1.40733333333,0.3838282828283098,0.30918618970187367,0.452271172208
PB2015.7609.2,2.19933333333,0.5911018518519793,0.5060649486172859,0.46524237187
PB2015.6072.2,1.49733333333,0.3157242757242681,0.31008291013147016,0.534501106201
PB2015.2753.3,1.485,0.41047866955896856,0.3145327022219198,0.432868619006
PB2015.9190.4,1.239,0.2925256410256276,0.2765164235297297,0.516202995608
