transcript,control_tpUTR_max,control_tpUTR_average,control_tpUTR_std,control_tpUTR_gini
PB2015.4855.8,1.33266666667,0.14151810237202997,0.2627615388233825,0.788622249113
PB2015.9127.2,1.96033333333,0.13288865643884798,0.23989619878691143,0.769610254955
PB2015.6609.6,0.234333333333,0.057399999999950005,0.08051222129447096,0.692857142857
PB2015.6609.4,NA,NA,NA,NA
PB2015.6609.5,NA,NA,NA,NA
PB2015.6609.2,NA,NA,NA,NA
PB2015.6609.3,NA,NA,NA,NA
PB2015.6609.1,NA,NA,NA,NA
PB2015.9512.1,0.122,0.0072727272727261365,0.027182628953142423,0.93671875
PB2015.16662.1,1.002,0.09283291139243038,0.1707141933012094,0.781671776238
PB2015.11594.8,0.367333333333,0.011666666666646152,0.052578569616324525,0.955442096365
PB2015.11594.9,NA,NA,NA,NA
PB2015.1479.12,2.261,0.2304303201506017,0.3802444570976286,0.738213313573
PB2015.1479.11,2.27133333333,0.23174032105757505,0.3822149291309401,0.737807594018
PB2015.12826.2,NA,NA,NA,NA
PB2015.11594.1,0.351333333333,0.006270202020204545,0.03670324467017033,0.972317821794
PB2015.11594.2,0.373,0.006752525252515152,0.039222400088530965,0.971952131638
PB2015.11594.4,0.356666666667,0.011161616161606061,0.050692585157798016,0.956094885507
PB2015.10492.1,0.859,0.0951796246648579,0.1711057684576894,0.779278832307
PB2015.11594.7,0.347333333333,0.006194444444439393,0.03628516039314386,0.972368404798
PB2015.15619.2,NA,NA,NA,NA
PB2015.2755.4,NA,NA,NA,NA
PB2015.8840.1,1.02533333333,0.2416959064327193,0.27522237176651376,0.604550451861
PB2015.2755.5,NA,NA,NA,NA
PB2015.10336.2,NA,NA,NA,NA
PB2015.11667.1,1.36066666667,0.2683695090439121,0.2902656138751678,0.570854195883
PB2015.11667.3,1.64333333333,0.2823993902439102,0.32481098272418396,0.595128493544
PB2015.15718.2,NA,NA,NA,NA
PB2015.15718.1,NA,NA,NA,NA
PB2015.14391.3,2.03833333333,0.15706595744685736,0.236078081704849,0.685825671278
PB2015.15746.2,1.41266666667,0.3618656716417464,0.3162979107696653,0.469612752899
PB2015.15746.1,1.35166666667,0.36277011494270694,0.3001232008005935,0.444767057554
PB2015.6601.1,1.153,0.11169761904759642,0.21216548421630277,0.799037732459
PB2015.982.2,0.952,0.02440930232557985,0.07919188038323759,0.912558756644
PB2015.9365.12,1.34366666667,0.23809146715775253,0.2775441121987092,0.606150765317
PB2015.9365.10,1.32633333333,0.23554105392150107,0.2742981886050969,0.605681832876
PB2015.9365.11,1.313,0.2321743119266593,0.2710222449929285,0.606658872471
PB2015.2755.3,NA,NA,NA,NA
PB2015.3644.1,NA,NA,NA,NA
PB2015.3644.2,NA,NA,NA,NA
PB2015.3644.3,NA,NA,NA,NA
PB2015.9497.2,NA,NA,NA,NA
PB2015.8836.1,1.845,0.0882126760563,0.2132983201802651,0.85876754248
PB2015.7526.1,0.289333333333,0.008107526881709678,0.04450574802705065,0.968711091864
PB2015.8836.3,1.82466666667,0.08724425691517257,0.21044947515980386,0.857977239333
PB2015.16531.2,1.38333333333,0.23839593114244279,0.2470543610685029,0.550071646826
PB2015.16531.1,1.60333333333,0.15134202898550086,0.2971128078704961,0.812956719924
PB2015.13434.1,2.25533333333,0.06545723104058465,0.22566531283033875,0.922061295215
PB2015.16308.1,NA,NA,NA,NA
PB2015.8032.2,NA,NA,NA,NA
PB2015.15722.1,0.924,0.11971480144399639,0.18644663220387922,0.719738956543
PB2015.16390.1,1.21566666667,0.09431263318114179,0.18917930949031259,0.80428976758
PB2015.15722.2,0.916333333333,0.11340084388178481,0.18535054190420217,0.73561832861
PB2015.2683.1,1.83,0.13367187500001046,0.24409906268442258,0.769901395801
PB2015.8063.1,6.65333333333,0.2597367149757246,0.8910343561936139,0.926361223235
PB2015.4105.1,1.366,0.24821505376335917,0.28225898631004753,0.589964095599
PB2015.9411.2,1.25833333333,0.2828016528924793,0.293839059972085,0.560586054966
PB2015.9411.1,1.33233333333,0.09535592060233264,0.20930086829986103,0.837986655299
PB2015.11641.2,0.622,0.07417445482868225,0.13404783902799253,0.774351466242
PB2015.8118.1,1.08666666667,0.10652380952377694,0.20693663997506334,0.801341596783
PB2015.11641.9,1.10833333333,0.038679975429990174,0.11711395665250818,0.902890601033
PB2015.6917.1,1.80766666667,0.31617600000016205,0.37127668407177256,0.600613835332
PB2015.5237.12,NA,NA,NA,NA
PB2015.3910.1,0.379,0.010129807692293269,0.04228528881253255,0.945084608083
PB2015.5237.10,NA,NA,NA,NA
PB2015.1693.1,NA,NA,NA,NA
PB2015.12185.1,2.385,0.13439791666663128,0.27221390051666416,0.795104710825
PB2015.6716.3,1.089,0.2393963963964324,0.2750135769276013,0.598127951456
PB2015.6716.1,1.106,0.24279504504507435,0.2791476019405909,0.598663215028
PB2015.1063.2,1.31833333333,0.42085555555543,0.2888109888557064,0.387250697433
PB2015.4682.1,1.26,0.09678372093022791,0.23029536476481205,0.859053815404
PB2015.4338.2,0.358333333333,0.005392156862745099,0.0360459616962391,0.979881164587
PB2015.15632.3,NA,NA,NA,NA
PB2015.4869.1,1.505,0.13246307385229608,0.25280230004036536,0.785827502169
PB2015.5478.2,1.3,0.2385814814814834,0.28072530864934825,0.608461706968
PB2015.2040.1,2.20766666667,0.16395461658844135,0.2845754122531974,0.758856884174
PB2015.15632.1,NA,NA,NA,NA
PB2015.7621.1,NA,NA,NA,NA
PB2015.6017.2,NA,NA,NA,NA
PB2015.12035.1,4.66666666667,0.13915298184949004,0.6245226606483317,0.95389124798
PB2015.6366.1,0.824,0.1591986531986768,0.20790913537606512,0.652954826382
PB2015.7865.1,1.63666666667,0.36314485729677937,0.32710908083232965,0.494875126501
PB2015.4447.2,2.10366666667,0.19355139125499796,0.3225594210752912,0.740883213305
PB2015.3524.4,1.40133333333,0.22638390804592418,0.30043514375498226,0.662031463324
PB2015.2810.1,1.538,0.3983366500829775,0.36555777291704994,0.509880602359
PB2015.8253.1,1.08666666667,0.2761965811966307,0.27857290013762237,0.54774916432
PB2015.882.1,1.359,0.09413052721091965,0.18471492207034457,0.801346327392
PB2015.7924.1,2.10333333333,0.29412606837608973,0.44265029212153917,0.705593661339
PB2015.7365.1,0.915666666667,0.21621951219514998,0.24612286364645436,0.602647205829
PB2015.13208.1,1.96966666667,0.08306737588652127,0.2521716252028564,0.907874213765
PB2015.26.1,NA,NA,NA,NA
PB2015.2702.1,1.60866666667,0.23602628434891973,0.2844892621679381,0.616656076576
PB2015.7383.4,1.98733333333,0.311682210708114,0.40677353176997844,0.652080738793
PB2015.8690.1,0.878333333333,0.07675723270443774,0.16378819533124853,0.830750431487
PB2015.7383.2,2.052,0.3195652920962319,0.4187470052939053,0.653798910344
PB2015.7383.3,2.00033333333,0.3139965457685855,0.41066850451230164,0.653141577167
PB2015.7383.1,2.102,0.3265326460480773,0.4277662382039392,0.653646719656
PB2015.2831.5,1.243,0.31263705583761653,0.30556640697638476,0.528093104681
PB2015.2831.7,1.25033333333,0.2851874105865098,0.3009133270551314,0.561370057771
PB2015.11475.1,1.11966666667,0.31570037453190003,0.3011316402862786,0.525721448768
PB2015.6844.1,1.434,0.2875621890547028,0.2899987986664638,0.540373814144
PB2015.3815.8,0.526,0.033171428571428574,0.09990491897031392,0.908401350779
PB2015.14619.1,NA,NA,NA,NA
PB2015.14619.3,NA,NA,NA,NA
PB2015.14619.2,NA,NA,NA,NA
PB2015.14619.4,NA,NA,NA,NA
PB2015.14619.7,NA,NA,NA,NA
PB2015.14104.6,1.81,0.19889859488744585,0.2665579286484684,0.655461039255
PB2015.14639.9,1.586,0.2264607843137281,0.31733174755236887,0.669255612422
PB2015.2784.6,1.16533333333,0.3156563146997919,0.2915325214670987,0.507768252771
PB2015.4451.2,1.60466666667,0.1993478863479303,0.2781781754026628,0.687642959444
PB2015.14639.4,1.17233333333,0.2274563862928416,0.26397403015506754,0.610113230244
PB2015.14104.8,1.77766666667,0.194170061099845,0.2601377203702491,0.655345995855
PB2015.2784.3,1.148,0.3149917184265172,0.28851038485208413,0.50414361049
PB2015.14639.1,1.201,0.31732240437157894,0.2751773659996735,0.483602675685
PB2015.2784.1,1.15366666667,0.3123840579709942,0.2885163719356627,0.507765153531
PB2015.404.2,1.59633333333,0.15709388783869,0.26925550036416224,0.757156891561
PB2015.404.1,1.64733333333,0.1637212806026064,0.2795860011242772,0.755765582272
PB2015.9801.5,1.01666666667,0.4467500000000643,0.2766417175356796,0.351268039393
PB2015.9801.7,0.954,0.43577380952375,0.2623619977921754,0.341072648155
PB2015.9801.6,0.960333333333,0.06434752389227107,0.1459023673976493,0.841661154883
PB2015.9801.1,1.064,0.506845238095275,0.26973668056536004,0.301874842715
PB2015.13974.6,0.0,0.0,0.0,NA
PB2015.9801.3,0.802333333333,0.0549717324377565,0.12342734083207195,0.839521580802
PB2015.9801.2,0.831333333333,0.056217669282221716,0.12719220802911868,0.841559794451
PB2015.10604.8,1.27466666667,0.24005694444442624,0.27144956048398433,0.591880663924
PB2015.260.1,1.116,0.29546459412779846,0.27924533351184716,0.514295998078
PB2015.10604.3,1.22666666667,0.11332216638747679,0.2038697126356187,0.77571149665
PB2015.10604.2,1.16333333333,0.10810885504791828,0.1934466983755691,0.774045949251
PB2015.8953.1,1.13266666667,0.08851521585276431,0.17203413748624408,0.802404668414
PB2015.10604.6,1.052,0.20152232142859688,0.23021139030030663,0.597130083674
PB2015.10604.5,1.321,0.07426888683321277,0.1702837958733247,0.840813601389
PB2015.13974.1,0.0,0.0,0.0,NA
PB2015.2956.1,0.857333333333,0.17395061728385186,0.21801940872755207,0.635580790159
PB2015.2956.3,1.04966666667,0.21263580246914818,0.2665162945515476,0.634234126715
PB2015.15148.1,0.728333333333,0.04285516506922684,0.11753574809088611,0.890686012938
PB2015.13216.3,1.54633333333,0.12708524590165904,0.28665587605355547,0.849433328498
PB2015.3450.2,6.56933333333,0.26373384615394,0.6945851429350427,0.876901074585
PB2015.3450.5,7.0,0.39583247863245646,0.9949266836505212,0.870877179928
PB2015.3450.4,7.0,0.4021482939630314,1.0608875208526485,0.883162186244
PB2015.13216.5,1.50933333333,0.12373026315788486,0.278383498823844,0.848702634051
PB2015.3970.1,2.54733333333,0.16203379279677538,0.30927807785953076,0.787591047794
PB2015.5372.1,2.65633333333,0.10965549738220313,0.35647893918321316,0.919361121989
PB2015.10299.1,1.361,0.12088604651163837,0.2457269512280979,0.81647598131
PB2015.10299.3,1.25466666667,0.35468300653600987,0.30064684577891754,0.468247842935
PB2015.10299.2,1.31433333333,0.37346204620465645,0.3146725224964383,0.465806677523
PB2015.12040.2,0.589666666667,0.05756338028166902,0.11523461257794616,0.807771348752
PB2015.12040.1,0.594333333333,0.05942129629629167,0.11735553889537918,0.805240120331
PB2015.4517.1,NA,NA,NA,NA
PB2015.14172.3,1.08866666667,0.16018817204308303,0.22877772563222565,0.685729636386
PB2015.14172.1,1.29533333333,0.2606532846714778,0.2791134735670078,0.562738481166
PB2015.15445.4,1.43366666667,0.16052058287797158,0.2577398144100882,0.73339370654
PB2015.15445.2,1.40633333333,0.1555170575692694,0.2520074287429318,0.736736542529
PB2015.13776.1,0.561333333333,0.030269097222213544,0.09713482739553059,0.917749557882
PB2015.472.1,1.001,0.13792592592596759,0.2141913846202605,0.727215587746
PB2015.6495.2,1.88633333333,0.1654920049200609,0.2968155399877171,0.768593560996
PB2015.6495.1,1.883,0.17240493827159997,0.29808762454991866,0.754851245035
PB2015.472.4,0.995,0.13819330289195433,0.21261925456859374,0.723830669665
PB2015.14299.21,0.409333333333,0.040171641791047756,0.07888493977417312,0.808637936086
PB2015.16825.4,0.979333333333,0.13802614379088238,0.22848605496210012,0.751872299256
PB2015.5673.4,0.439,0.0612309941520614,0.10109926150467567,0.747612129986
PB2015.16825.1,1.22833333333,0.2200127897681487,0.25552112828228973,0.602759687932
PB2015.16825.2,1.30266666667,0.2330821371610622,0.27111026554100365,0.603541514545
PB2015.2421.1,1.13533333333,0.3585264550263683,0.2569685174588407,0.405091492114
PB2015.12335.1,1.736,0.0861111111110813,0.20419473084763268,0.833496958416
PB2015.8996.11,1.11133333333,0.17491065292097943,0.24458006424208634,0.663183182867
PB2015.5809.3,1.181,0.17731054131052562,0.23036592232788278,0.643302197371
PB2015.16839.1,1.544,0.2613905390539314,0.2815981990042926,0.563388744053
PB2015.16839.5,1.90133333333,0.23901282051282963,0.28807149104426016,0.615710477822
PB2015.8787.1,6.17,0.27783137829900734,0.7407732464690848,0.878046529249
PB2015.5809.4,1.18933333333,0.17690112994349577,0.23131082214057078,0.646254476275
PB2015.11167.1,7.0,0.22150135135115634,0.797607802214638,0.929098717291
PB2015.3114.1,0.791,0.08245528455284551,0.14843483794937648,0.780585603135
PB2015.15701.1,0.813,0.0942108433735241,0.17924370452543922,0.799638094548
PB2015.5809.6,NA,NA,NA,NA
PB2015.16496.1,1.17833333333,0.19611904761882143,0.2972404191552725,0.694422765261
PB2015.8606.1,2.19033333333,0.31228499278497557,0.36135350593150606,0.592662068267
PB2015.11807.1,0.571,0.0266788830715445,0.08433285648331944,0.914835929786
PB2015.16507.1,NA,NA,NA,NA
PB2015.11807.4,NA,NA,NA,NA
PB2015.6939.2,1.07466666667,0.06832900432922079,0.25938456684436567,0.935894313492
PB2015.16507.2,1.89066666667,0.032265070921992024,0.17271822222407432,0.966767486181
PB2015.9820.2,1.08766666667,0.13567781908303753,0.24088547473173366,0.775580080064
PB2015.2295.6,0.284333333333,0.007191011235955055,0.039589935783367364,0.970072565543
PB2015.1147.2,1.24333333333,0.07905064247921995,0.1904142417917647,0.855259702494
PB2015.5325.1,NA,NA,NA,NA
PB2015.9840.2,NA,NA,NA,NA
PB2015.5698.3,NA,NA,NA,NA
PB2015.2550.1,0.155333333333,0.006287211740032704,0.028111798319063568,0.955668661042
PB2015.10467.2,NA,NA,NA,NA
PB2015.1244.1,0.548666666667,0.04879812206576057,0.1188826235459,0.862447728511
PB2015.4562.2,NA,NA,NA,NA
PB2015.4562.3,0.716333333333,0.027432748538026318,0.0958417304210836,0.925084241193
PB2015.4562.1,0.734666666667,0.027723163841805086,0.09804399935719103,0.926911744896
PB2015.1598.1,1.113,0.19132679738565195,0.26819945907535697,0.674923288073
PB2015.2407.1,1.25033333333,0.19431932773105592,0.252818893468064,0.636200242076
PB2015.4703.1,1.047,0.012765217391308696,0.0989935583120283,0.98473818268
PB2015.10443.3,1.72966666667,0.12744318793751275,0.301957648102072,0.857806547934
PB2015.10111.1,1.80566666667,0.12594069343064507,0.26299293621650793,0.822660237683
PB2015.7470.1,1.64566666667,0.21972427035332284,0.2809369154192488,0.624280212154
PB2015.13309.7,1.21033333333,0.23089906103282326,0.2764726509873553,0.621380090676
PB2015.14984.2,1.78,0.17537925925929024,0.36797007039385576,0.826673424508
PB2015.672.1,1.13,0.03489795918367347,0.17806353428125882,0.96574770259
PB2015.11964.5,1.515,0.27660407876233045,0.32276837025428123,0.613879475706
PB2015.14984.3,1.80933333333,0.17832589285711295,0.3732304804166086,0.82596796041
PB2015.11964.1,1.48666666667,0.27077461322077995,0.31606164379661794,0.614063554199
PB2015.531.1,1.64433333333,0.17522155688623053,0.2720382605149918,0.709305536286
PB2015.9433.3,1.74566666667,0.16399676375399513,0.2529032352021702,0.694139792414
PB2015.9433.1,1.736,0.16003791469195264,0.2497698311380259,0.698689187778
PB2015.9433.7,1.752,0.16076303317536966,0.2505005030637922,0.698015875843
PB2015.12320.10,0.131,0.0021475409836065576,0.01663478092961218,0.983606557377
PB2015.12320.12,NA,NA,NA,NA
PB2015.8370.1,1.23466666667,0.24097972972969592,0.26725120120228596,0.586486675937
PB2015.13315.3,1.33166666667,0.23389186351706212,0.27674822349499917,0.606346927051
PB2015.13315.2,1.319,0.231363301787621,0.27376281685799564,0.606202033981
PB2015.525.4,1.17066666667,0.1144413793103331,0.2212808339716736,0.797643518846
PB2015.525.5,1.14733333333,0.11501149425282069,0.2233402209051743,0.799660341726
PB2015.525.6,1.19066666667,0.11733103448282758,0.22768080263281476,0.798936040121
PB2015.525.7,NA,NA,NA,NA
PB2015.525.1,1.153,0.11445578231297757,0.21745218180230003,0.79163484314
PB2015.525.3,1.21533333333,0.11991724137931035,0.23405101625172572,0.800780826518
PB2015.5467.1,NA,NA,NA,NA
PB2015.525.8,NA,NA,NA,NA
PB2015.279.1,1.02866666667,0.10442824074071298,0.18018717118960637,0.759151453839
PB2015.279.2,1.053,0.10772299382712501,0.18554313876754774,0.758388457526
PB2015.279.3,1.25533333333,0.12468595679012964,0.2157480237722416,0.760061128083
PB2015.4357.1,0.267,0.00832394366197183,0.03776239328867277,0.95649531708
PB2015.4357.2,0.280333333333,0.008664319248830987,0.03939329591286857,0.956782962745
PB2015.6327.1,1.22666666667,0.14733946830259204,0.19363129311138255,0.648975641748
PB2015.5467.2,NA,NA,NA,NA
PB2015.14915.1,1.32333333333,0.1496457300275757,0.24652721157035723,0.748111513941
PB2015.8618.2,1.049,0.24154285714289525,0.2674571191744152,0.57401586926
PB2015.2103.2,1.39533333333,0.21022427440632108,0.31075296693434523,0.70473309694
PB2015.2103.1,1.42133333333,0.20693183707394863,0.3099367480907409,0.708374040175
PB2015.14266.4,2.33866666667,0.10275480769233653,0.3694771039892757,0.935186243247
PB2015.2103.6,1.10233333333,0.24154707379132825,0.2715255524746411,0.585046054993
PB2015.2103.5,1.41633333333,0.21343386243384851,0.31675815424877285,0.706017603106
PB2015.2103.4,1.261,0.2720941475827481,0.3075366442781408,0.58611602628
PB2015.3596.3,1.15033333333,0.12714041514036264,0.1900079669266186,0.686543090949
PB2015.13352.4,NA,NA,NA,NA
PB2015.5723.2,0.368,0.017418586789552996,0.05894196554453219,0.922618175567
PB2015.8813.1,2.56333333333,0.18235587377354912,0.293535892197431,0.724673974004
PB2015.5723.1,1.94266666667,0.17308495320375897,0.28031551523122983,0.723374596725
PB2015.12723.4,0.167666666667,0.0009900332225913622,0.01220041105300953,0.993771693163
PB2015.8662.1,4.29133333333,0.21774299516911844,0.5568495357331806,0.86819294467
PB2015.14031.1,0.743,0.02576190476190476,0.10346436721619048,0.944901012953
PB2015.9860.3,1.43266666667,0.22809366995974162,0.265612267370758,0.60674466901
PB2015.4064.1,NA,NA,NA,NA
PB2015.1155.5,0.950666666667,0.05407959479016021,0.1319764627432458,0.861251029598
PB2015.8087.4,1.27733333333,0.17180503144654719,0.27021197596022306,0.731169392601
PB2015.15699.1,2.149,0.06145415826049428,0.20064209333327804,0.913169476576
PB2015.11017.14,1.49966666667,0.10665686274509664,0.23568301600016187,0.838213417548
PB2015.7452.11,1.81266666667,0.27695838433289693,0.3336453238553398,0.611038847321
PB2015.7452.10,1.84666666667,0.28133782129738705,0.33892327305749753,0.611054961186
PB2015.16021.1,1.27366666667,0.1618669275929589,0.22755302532508195,0.682253001371
PB2015.16021.2,1.28533333333,0.18591666666663959,0.23407500844367268,0.637190071305
PB2015.10934.1,1.018,0.2402845528456098,0.27568149173159834,0.607408263221
PB2015.11071.1,1.753,0.07367045454545833,0.1926849661955329,0.85812252558
PB2015.2113.4,1.292,0.07338343881856331,0.1730428608808308,0.855322044022
PB2015.10849.1,1.97666666667,0.15044672657258573,0.27041314921241594,0.768027662143
PB2015.10849.4,1.49066666667,0.10331729055261497,0.24195903584065118,0.843875934648
PB2015.2113.2,1.17633333333,0.06785654008440666,0.15974003193253486,0.854906061931
PB2015.146.1,NA,NA,NA,NA
PB2015.16726.5,0.793666666667,0.02387632508832273,0.08203136849073014,0.92246111518
PB2015.16726.6,0.802333333333,0.02515222482436534,0.08666553765625062,0.922724768388
PB2015.146.2,NA,NA,NA,NA
PB2015.16726.1,0.800666666667,0.025350176263230318,0.08714782133658903,0.922375496245
PB2015.16726.2,0.790666666667,0.024686228482007043,0.08502813909152851,0.922673754233
PB2015.11512.1,NA,NA,NA,NA
PB2015.2574.1,0.825333333333,0.0279084201388724,0.10805870574564301,0.94099764924
PB2015.6655.2,1.20666666667,0.41234751773062406,0.34634926111327824,0.475311851929
PB2015.13783.1,0.647,0.07462962962963889,0.17664936633980446,0.862048524952
PB2015.2727.1,1.116,0.315827956989242,0.333875090619157,0.575276871104
PB2015.7475.4,1.26566666667,0.15086633663367657,0.23921069846848364,0.727264678888
PB2015.6790.1,1.635,0.26412783171515053,0.3248568290603163,0.630600311322
PB2015.5732.2,NA,NA,NA,NA
PB2015.4056.1,1.693,0.1583040123456477,0.26461415765682605,0.729158294782
PB2015.15685.1,1.15533333333,0.04392671394797695,0.14852808339116857,0.924012880541
PB2015.11612.3,1.89233333333,0.0845577342047451,0.2296706803106055,0.872459430713
PB2015.16266.1,1.142,0.12704797047969005,0.19893531637558426,0.704174432392
PB2015.4519.38,1.10233333333,0.4384090909087728,0.2921704900747252,0.363308041535
PB2015.9231.1,1.059,0.058893004115243446,0.14842357200749665,0.866009898282
PB2015.14053.1,NA,NA,NA,NA
PB2015.8324.1,0.737666666667,0.11506790123457408,0.1665675307585642,0.695456252347
PB2015.4519.33,1.294,0.48368055555541667,0.34544943188854327,0.390352955252
PB2015.3050.1,1.30866666667,0.1991278911564,0.2935465721023868,0.712335156871
PB2015.4519.35,1.232,0.4484347826085653,0.3202640280754197,0.38966312849
PB2015.3050.3,1.31266666667,0.1581468926554181,0.2813988704860879,0.769190982196
PB2015.4519.37,1.08966666667,0.43300000000031813,0.2885347868675839,0.362939705686
PB2015.5618.1,1.55266666667,0.18234242783710203,0.26885597992762406,0.703227296974
PB2015.9929.1,0.531666666667,0.04072750316857034,0.08997184754157023,0.839517079265
PB2015.15629.13,1.24533333333,0.22341777777770266,0.30293703095016367,0.676065699868
PB2015.12109.1,0.844,0.03200313873195668,0.09172637438307658,0.890470291155
PB2015.15629.10,1.20766666667,0.22053333333334668,0.2969517431804749,0.673885798737
PB2015.6607.1,1.22866666667,0.09001883239176836,0.22137049218858146,0.866489610666
PB2015.11085.2,1.426,0.23989855072480432,0.3730467350344866,0.728853169923
PB2015.11085.1,1.431,0.10847723132967758,0.290072690360271,0.889403399514
PB2015.15666.1,1.18766666667,0.14621618743347603,0.21295867105507135,0.694505400608
PB2015.13572.1,NA,NA,NA,NA
PB2015.12998.1,1.90233333333,0.16661846778287215,0.3033936156063617,0.774262503071
PB2015.13454.2,1.498,0.072415568110484,0.19489912332809822,0.8763342767
PB2015.8431.3,0.953333333333,0.2605425531914043,0.2735576012315781,0.568993936403
PB2015.8431.2,1.013,0.27402777777785,0.285663349466606,0.563324548066
PB2015.15165.1,1.31266666667,0.08435126324367073,0.1792797922400675,0.826217648027
PB2015.8431.4,0.97,0.2599111111111167,0.2708176772682435,0.562832022344
PB2015.16637.7,1.22733333333,0.2450496453898213,0.33574812535821547,0.658490686871
PB2015.16637.6,1.24266666667,0.24328472222224998,0.3361764651080695,0.659028035471
PB2015.16637.5,1.253,0.24816312056731918,0.3417607714881857,0.660333933893
PB2015.16637.4,1.23966666667,0.2313790849673843,0.32790049117336284,0.667745621454
PB2015.16637.3,1.16733333333,0.23392907801414045,0.3203128858659036,0.658903607681
PB2015.16637.2,1.32366666667,0.262770833333275,0.3603345484886452,0.657036501141
PB2015.16189.1,NA,NA,NA,NA
PB2015.15333.3,1.08966666667,0.04449511111112,0.141521210209205,0.910143662891
PB2015.16587.1,NA,NA,NA,NA
PB2015.15333.1,0.767333333333,0.03534334763949356,0.10977311927626633,0.908521411019
PB2015.10863.1,0.343,0.09066666666661904,0.10944110058545391,0.633786848073
PB2015.14257.7,NA,NA,NA,NA
PB2015.1952.1,1.198,0.14175532821823786,0.20335835404146055,0.682607817394
PB2015.14257.4,NA,NA,NA,NA
PB2015.384.1,4.286,1.12439333333324,1.0423682771882032,0.505598041018
PB2015.4417.2,1.24233333333,0.055283770651148686,0.18676922545036148,0.92633275696
PB2015.4145.1,1.40066666667,0.1798925035360099,0.26312709846560944,0.696149980228
PB2015.7998.1,3.945,0.25446436058700944,0.5078541081855289,0.803183132087
PB2015.4145.4,1.36333333333,0.1560660256410327,0.23434139324787062,0.702002697298
PB2015.3499.1,1.404,0.26750778546711584,0.2714375004389012,0.541352444675
PB2015.3499.2,1.276,0.2635549597855097,0.2538541863016144,0.522491997457
PB2015.3499.3,1.30533333333,0.28338827838830655,0.2695901663394114,0.515686871634
PB2015.3344.1,0.959333333333,0.0780128205128,0.143139830049963,0.771981796347
PB2015.3499.5,1.394,0.2580454271961634,0.26938545005281417,0.555226215568
PB2015.3499.7,1.309,0.28904379185983387,0.2702964705801679,0.508982027053
PB2015.7899.8,0.910333333333,0.22817619047617144,0.2651221684337394,0.61571079754
PB2015.16195.1,1.42733333333,0.2992284459088203,0.28598728253766414,0.518859439585
PB2015.16195.5,1.42466666667,0.29857022471908595,0.2776379071568515,0.506400129994
PB2015.12268.9,1.30266666667,0.16031006289305605,0.2263730888367122,0.682269437661
PB2015.16195.7,1.434,0.3011466885604916,0.28881450625364385,0.519879754231
PB2015.2546.2,1.195,0.06558786936234837,0.1505895711887878,0.842853777751
PB2015.7899.1,0.91,0.2280142857142714,0.26500918484057584,0.615798329858
PB2015.7899.3,0.915333333333,0.22947619047618575,0.26662197584694347,0.61571458216
PB2015.12268.3,1.37,0.13515910132968362,0.2164730963964567,0.729390792106
PB2015.12268.2,1.661,0.101215641609712,0.21657658599351062,0.825662702325
PB2015.7899.6,0.915,0.22938571428571428,0.2665307250861605,0.615732346373
PB2015.15090.1,1.10533333333,0.10938582677160688,0.19056655951369908,0.763605330359
PB2015.4038.1,1.609,0.1388430698740196,0.242762532910592,0.756860647123
PB2015.3684.1,0.814666666667,0.047222222222253335,0.11575045102976236,0.852074666667
PB2015.3684.2,0.894,0.05122149122809868,0.12634896644517327,0.853506387131
PB2015.3684.3,0.837333333333,0.04792105263160527,0.11837814654820296,0.854125119223
PB2015.5665.1,1.77566666667,0.16124015748033863,0.359483284000591,0.846763924684
PB2015.7377.4,NA,NA,NA,NA
PB2015.7377.1,NA,NA,NA,NA
PB2015.2372.2,0.489333333333,0.005309566250741533,0.041095392479156195,0.984542885275
PB2015.1467.1,1.78933333333,0.091424579412597,0.20494702299830067,0.836797782302
PB2015.1767.2,0.176,0.005873188405804348,0.02968373317896355,0.963887696805
PB2015.1467.3,0.472666666667,0.055619047619054944,0.12289980802181902,0.845589342165
PB2015.10873.2,1.34233333333,0.304422839506188,0.3103922468859173,0.548825124639
PB2015.11709.2,1.50733333333,0.041559820857310935,0.1559578590530577,0.934364262773
PB2015.12593.1,NA,NA,NA,NA
PB2015.9494.2,NA,NA,NA,NA
PB2015.9494.1,NA,NA,NA,NA
PB2015.5679.6,1.53166666667,0.3996321839081105,0.3672099702961512,0.509241884465
PB2015.5679.7,1.642,0.34925706214689267,0.35020108404661293,0.53966148579
PB2015.5679.4,1.50366666667,0.39432748538017426,0.35281281766165257,0.498028335789
PB2015.4159.7,1.36033333333,0.15698015873008733,0.26578903705103996,0.75069536481
PB2015.5679.2,1.64066666667,0.35600000000007187,0.35496661554051384,0.537903662089
PB2015.4159.3,1.559,0.1778687664041732,0.30444197236290493,0.755387068618
PB2015.4590.1,NA,NA,NA,NA
PB2015.11182.4,1.00633333333,0.2518152173912316,0.25690679696879065,0.547967248516
PB2015.4590.3,NA,NA,NA,NA
PB2015.4590.2,NA,NA,NA,NA
PB2015.11182.1,1.03166666667,0.2569318996416237,0.2624875604227498,0.547930793032
PB2015.4590.4,NA,NA,NA,NA
PB2015.14350.2,0.918666666667,0.06487254901963059,0.16326576863272324,0.85176808399
PB2015.10044.1,1.75166666667,0.20460380116963015,0.2913007224420373,0.681585826789
PB2015.12127.2,NA,NA,NA,NA
PB2015.10732.3,1.282,0.2486564705881705,0.26157020607570364,0.557097789106
PB2015.15777.2,0.906,0.328191666666575,0.3344532759884452,0.559965594292
