transcript,hippuristanol_fpUTR_max,hippuristanol_fpUTR_average,hippuristanol_fpUTR_std,hippuristanol_fpUTR_gini
PB2015.1879.5,4.66666666667,0.5808647342995797,1.033228718904255,0.77974724495
PB2015.1879.6,2.33333333333,0.05609595959591667,0.31348962502815486,0.970842166147
PB2015.12847.4,2.148,0.22337188208614286,0.33919307789540254,0.701381903935
PB2015.12847.5,1.48533333333,0.16231647940070787,0.268942870338784,0.741804747653
PB2015.6151.11,1.32166666667,0.05142721518988797,0.1724279257219569,0.919265922487
PB2015.12847.3,2.148,0.22252542372889492,0.33897900764080074,0.70264536221
PB2015.4510.2,0.568,0.05793602693602525,0.12036969965201534,0.828423421758
PB2015.15285.1,1.066,0.16229674796747562,0.28456612724521574,0.776093895566
PB2015.4510.4,0.595,0.04535426008966367,0.11051461613385224,0.867150360332
PB2015.14799.1,4.81466666667,0.28238036809817796,0.7948557301389141,0.895461160567
PB2015.13866.2,1.44766666667,0.3008696969698209,0.39512991367127215,0.667589275168
PB2015.13866.4,1.67866666667,0.3212869757175305,0.3697621932118726,0.595922745209
PB2015.3296.4,0.725666666667,0.2004833333333515,0.23557790584491003,0.622208828664
PB2015.2478.8,0.771333333333,0.07893599999998402,0.14844879518836904,0.784736191345
PB2015.5827.2,1.25,0.14809523809536285,0.34493518665603645,0.859307303629
PB2015.11358.1,0.601,0.12090666666672,0.205841222952792,0.766749007499
PB2015.1871.8,1.241,0.3124881889763118,0.33615052245225274,0.581732876043
PB2015.1871.9,0.558333333333,0.10986419753087222,0.1478241436384959,0.679268998181
PB2015.1871.1,1.33766666667,0.22823760683761712,0.28353645400726063,0.623852669773
PB2015.1871.2,1.343,0.2349294532628411,0.2849708768750935,0.609427446934
PB2015.1871.3,1.297,0.22622517730500358,0.2786522371551517,0.620615915849
PB2015.1871.6,0.891666666667,0.13598387096774034,0.20434242316452222,0.705681031217
PB2015.1871.7,0.591333333333,0.10797740112997628,0.1514905585170278,0.695339160417
PB2015.11707.2,2.33333333333,0.08844701348758381,0.3444912316112612,0.943439890639
PB2015.11707.3,2.33333333333,0.07164734299513768,0.3110867522418103,0.953311659186
PB2015.15729.21,0.452,0.020927272727254545,0.08335426866499092,0.946086407077
PB2015.15729.20,0.515666666667,0.024011574074090276,0.08842261746650588,0.93583167304
PB2015.2176.1,0.739666666667,0.13532444444439864,0.17018270768519023,0.647424242424
PB2015.15729.22,0.457666666667,0.04204347826086957,0.11521596207302047,0.893065359771
PB2015.12833.1,1.48733333333,0.21677011494259138,0.36991416736084554,0.764033819031
PB2015.5174.1,2.48866666667,0.11721651836642417,0.2854195216459719,0.856766790919
PB2015.3834.3,1.71466666667,0.2574040404041211,0.37888716867067423,0.683840326112
PB2015.2196.1,NA,NA,NA,NA
PB2015.3834.1,2.934,0.38952592592584445,0.6129300102586014,0.712312951905
PB2015.16823.10,0.929666666667,0.21747953216372684,0.22824205728914404,0.567231491297
PB2015.3800.2,1.40333333333,0.2010377358489991,0.27329212881917747,0.665734633104
PB2015.3764.1,2.81833333333,0.2750147492624071,0.5257974986768519,0.788535347447
PB2015.2532.1,1.476,0.09237724550901798,0.24903877631888963,0.884988821864
PB2015.1160.5,1.80033333333,0.3782531645568646,0.42414004406134337,0.577077432839
PB2015.13858.3,2.54466666667,0.2533699015471266,0.4341333203893205,0.743002452628
PB2015.13858.2,2.48,0.253014124293764,0.4240483860349429,0.735478960642
PB2015.1160.1,1.845,0.2819379844962558,0.429980516089176,0.711056902251
PB2015.9396.4,1.67666666667,0.21367123287669657,0.29211124886656425,0.649774792577
PB2015.2013.1,0.767,0.052291005291,0.15559675749197485,0.906925311863
PB2015.13581.2,1.88333333333,0.34133474576268336,0.3571498258640062,0.568495592196
PB2015.16088.1,1.00166666667,0.22888000000011882,0.2752223808732838,0.613282069207
PB2015.5345.1,1.29966666667,0.3178387096774193,0.37019842466852265,0.612648950322
PB2015.12757.1,1.07766666667,0.1518496732026406,0.237601434032408,0.725848881282
PB2015.8881.1,NA,NA,NA,NA
PB2015.16014.1,1.49766666667,0.2488051282052969,0.3716358151729994,0.710080051243
PB2015.16014.2,1.48966666667,0.3110666666666667,0.3966383967518241,0.651245416012
PB2015.10901.1,0.715333333333,0.08149494949493939,0.16654642372004913,0.82161100344
PB2015.8286.2,4.01533333333,0.15399639639632431,0.5270541270490905,0.921511196225
PB2015.4505.1,0.735333333333,0.04639365079361905,0.1302151803254216,0.895394501033
PB2015.9047.3,0.911666666667,0.07696690307334042,0.14751529313924688,0.787980142628
PB2015.4505.6,0.687666666667,0.02998368298368532,0.10411504700426931,0.928913580395
PB2015.4505.4,1.03233333333,0.040276150627589956,0.1325064632099154,0.919812710868
PB2015.8888.4,0.959666666667,0.06046464646466666,0.15431428508659606,0.860452166165
PB2015.4672.12,0.540666666667,0.074558333333375,0.13549572333355708,0.783952721583
PB2015.14190.1,0.984666666667,0.14888338833889064,0.20498387328906423,0.672608650749
PB2015.2140.1,2.62866666667,0.11574774774783783,0.4586124025456065,0.941658813234
PB2015.1192.1,0.672333333333,0.15698148148156113,0.19407598334518067,0.621364345353
PB2015.2818.2,1.352,0.21844171779137647,0.2975630030916848,0.668251151807
PB2015.2818.3,1.34766666667,0.24906790123466044,0.32919562385308854,0.660299534708
PB2015.2818.1,1.29733333333,0.17758130081296708,0.27992191522000753,0.72946984649
PB2015.1715.1,NA,NA,NA,NA
PB2015.15416.2,2.93333333333,0.21656751054858225,0.40224945117387934,0.760309680382
PB2015.2818.4,1.51233333333,0.2247892720305977,0.3255659072076383,0.693723808796
PB2015.13237.1,1.32666666667,0.08656462585040815,0.22168521945908465,0.852668297181
PB2015.13237.2,1.32133333333,0.09056944444437502,0.22520203849046588,0.847208378061
PB2015.2754.1,0.796333333333,0.18076190476198395,0.2219534370792514,0.620075878744
PB2015.7509.1,0.464333333333,0.08432222222223335,0.1342380826721699,0.740628980542
PB2015.6467.4,1.33766666667,0.25856172839504815,0.29265668888251767,0.577704653349
PB2015.7509.4,NA,NA,NA,NA
PB2015.7509.5,NA,NA,NA,NA
PB2015.10058.2,1.692,0.27023550724632395,0.32395016815004846,0.599657088061
PB2015.1126.2,0.880666666667,0.1274631578947789,0.1857794346806736,0.685515340916
PB2015.2862.2,0.557666666667,0.12231428571431428,0.164097298718543,0.672766710048
PB2015.11305.3,0.773,0.06458823529408823,0.18236385482831322,0.894594449802
PB2015.15460.1,1.06966666667,0.10709909909921893,0.2336745621379476,0.813329817031
PB2015.15392.6,1.26866666667,0.3291781609195569,0.3020908189514207,0.495029599051
PB2015.15392.7,0.845,0.13345925925927557,0.1899026168743808,0.673043360283
PB2015.7515.3,0.263333333333,0.02541552511410959,0.06512217252277126,0.875063374008
PB2015.11820.7,1.07366666667,0.276059523809612,0.30381655066340224,0.593907671741
PB2015.7515.5,0.220333333333,0.026344827586206897,0.06675697806786207,0.872660528374
PB2015.14672.1,1.49666666667,0.23136291240050832,0.30026461575411745,0.652670697804
PB2015.14672.2,1.53066666667,0.20532692307697425,0.29616894066063537,0.693729704157
PB2015.7515.6,0.268333333333,0.014236245954708737,0.05358310508078312,0.938342121003
PB2015.7967.1,0.815333333333,0.18028828828829593,0.23361276912633638,0.658889801254
PB2015.8058.4,1.31566666667,0.1880234741784056,0.2661923617816394,0.665448909593
PB2015.8058.5,1.32733333333,0.23151307189539802,0.2833608778289583,0.62515053309
PB2015.8058.6,1.31066666667,0.13010416666675,0.2864046457269714,0.79896917534
PB2015.7692.11,0.993333333333,0.19542818428183822,0.24119064236125476,0.63200268684
PB2015.8058.2,1.23733333333,0.30020867208676666,0.31974892588851533,0.576844375916
PB2015.5811.1,0.937666666667,0.18985074626863688,0.21913107675834337,0.598703808004
PB2015.16473.1,0.689666666667,0.09726570048313044,0.18180805630902536,0.794821075605
PB2015.13884.1,1.71733333333,0.10547435897432018,0.2834556134785847,0.884163074679
PB2015.1701.3,0.918666666667,0.0961722846442135,0.18789758753548805,0.804324254313
PB2015.9285.1,1.28066666667,0.17152380952381632,0.2744225022672205,0.715460960302
PB2015.14880.1,1.003,0.12883333333332073,0.22630069241504466,0.777039709469
PB2015.5815.11,NA,NA,NA,NA
PB2015.13273.5,1.45566666667,0.2671367521367942,0.29371706852282264,0.567772335913
PB2015.8159.1,NA,NA,NA,NA
PB2015.15849.1,NA,NA,NA,NA
PB2015.10246.1,NA,NA,NA,NA
PB2015.10246.4,NA,NA,NA,NA
PB2015.6819.2,1.05333333333,0.07553306342776517,0.16521765973289987,0.830416959924
PB2015.4932.3,1.01833333333,0.0811621621620946,0.21144527858402826,0.876596376596
PB2015.16517.5,0.207666666667,0.02723684210531579,0.06393216012942878,0.855962369692
PB2015.9992.1,1.00533333333,0.157958333333225,0.25165309589009127,0.722753451156
PB2015.16041.2,0.770333333333,0.1893950617284815,0.22622402380564485,0.623026650926
PB2015.6452.8,1.504,0.19858576051784754,0.3164603005518547,0.729925009363
PB2015.6452.9,1.886,0.45697945205487894,0.4305088441307107,0.521820336789
PB2015.287.1,NA,NA,NA,NA
PB2015.6452.4,1.75866666667,0.26535361216730413,0.37279101194012537,0.67759917906
PB2015.6452.6,1.88466666667,0.36104377104376467,0.4070699913800436,0.597025321762
PB2015.6452.7,1.656,0.2290522222221569,0.32590432454054946,0.695996335948
PB2015.14888.1,1.953,0.33565957446807776,0.36874719102318976,0.579101411087
PB2015.6452.1,1.892,0.279881481481427,0.3791597477954842,0.674063650954
PB2015.6904.2,1.00033333333,0.14600740740735557,0.2924087658822469,0.818626937018
PB2015.6452.3,1.76266666667,0.27870718954257095,0.37264017188764836,0.653129896822
PB2015.2178.1,1.56366666667,0.33784615384615385,0.4916507362110997,0.70770573537
PB2015.10811.4,0.934,0.11652461322084641,0.18368605113364012,0.723040284819
PB2015.2178.4,NA,NA,NA,NA
PB2015.55.1,2.609,0.43594933333334485,0.5633879579922985,0.64594701525
PB2015.5487.1,1.976,0.3724740740739778,0.5030600017663022,0.664458763114
PB2015.11046.1,2.59833333333,0.4104391534391753,0.5277090158226794,0.63532547632
PB2015.14366.1,1.19866666667,0.07242635658918603,0.250440734595787,0.929580962796
PB2015.12314.3,2.36866666667,0.43962773722625115,0.5152279664043709,0.6016690798
PB2015.12314.2,2.51166666667,0.46904460093904926,0.5412582457765541,0.593301814661
PB2015.1984.8,NA,NA,NA,NA
PB2015.1984.1,NA,NA,NA,NA
PB2015.14137.4,1.85166666667,0.38167213114763276,0.5078115892441845,0.664396097644
PB2015.1984.5,NA,NA,NA,NA
PB2015.14137.3,1.1,0.18528758169933332,0.256858471916333,0.677647446153
PB2015.14137.1,1.10233333333,0.11695906432748947,0.21864383887671823,0.788918128655
PB2015.7073.1,0.562333333333,0.027794871794892307,0.08711991328015399,0.904172580187
PB2015.7073.3,NA,NA,NA,NA
PB2015.7073.4,NA,NA,NA,NA
PB2015.15533.3,0.137,0.007446428571426787,0.02731992098236535,0.934181226447
PB2015.15533.2,0.724333333333,0.057931506849340134,0.127255528105863,0.835557052792
PB2015.15533.5,1.08566666667,0.12330555555556749,0.21757144668737508,0.767918074642
PB2015.15533.4,1.09333333333,0.12102099737527557,0.21544723975923122,0.77009749066
PB2015.9211.1,0.894,0.03761685823754023,0.13730052549325994,0.933865314236
PB2015.8325.2,1.23633333333,0.21344126984125047,0.2474385327776123,0.592695872412
PB2015.1964.1,1.723,0.3481578947369462,0.449031225357532,0.620394018556
PB2015.10084.1,1.04833333333,0.0779661016948678,0.16052856660551076,0.782319454679
PB2015.10084.3,0.860666666667,0.1576839826840247,0.20250958608497394,0.635537530417
PB2015.10084.2,0.953666666667,0.12798039215691853,0.2422722897086188,0.791355365495
PB2015.9708.1,0.636,0.05477363184080597,0.12172512465135729,0.843353399676
PB2015.5739.1,2.53766666667,0.1036301282051275,0.2733536416595407,0.863233499983
PB2015.9708.4,0.223,0.012779661016949153,0.04767121428148784,0.935305489367
PB2015.7595.1,0.981,0.09272893772892342,0.21415958875484142,0.850371039192
PB2015.7595.3,1.08966666667,0.21649166666656755,0.3275377076466569,0.721146887871
PB2015.3275.2,0.882,0.09688425925925515,0.16042621818339367,0.734244835221
PB2015.1800.1,2.91366666667,0.22088262910801548,0.4735086026267471,0.828825367706
PB2015.7714.1,1.458,0.18810215053764562,0.3177094409179831,0.751543199917
PB2015.10820.1,0.760666666667,0.12737827715356934,0.20379103756986108,0.742337514743
PB2015.10138.1,1.434,0.3017435897435477,0.3480976028233346,0.606720702819
PB2015.10138.3,1.91866666667,0.03121058434400882,0.14491706643556432,0.953516879506
PB2015.10138.2,1.40833333333,0.16017931793176107,0.23912192331743395,0.705616830647
PB2015.10138.5,1.46766666667,0.10765597147947772,0.21143749175087442,0.802833987007
PB2015.13284.5,1.556,0.1919736211031753,0.28658074967241404,0.700032810997
PB2015.13284.8,NA,NA,NA,NA
PB2015.4194.1,1.22733333333,0.15999733333330993,0.25420198266898925,0.733035150586
PB2015.8143.3,NA,NA,NA,NA
PB2015.8143.2,NA,NA,NA,NA
PB2015.11436.4,1.48433333333,0.11786666666665999,0.24670602839079922,0.820458144796
PB2015.1030.10,1.42533333333,0.22178833333330497,0.29381991116526296,0.659292906901
PB2015.4630.1,1.44233333333,0.07166064257027108,0.22267312496000646,0.911111197388
PB2015.4630.2,1.42366666667,0.10725892857139287,0.2623707947696154,0.86430102508
PB2015.11797.1,1.62733333333,0.15260714285703572,0.3348950149821085,0.835942462639
PB2015.7666.1,1.07433333333,0.10412538226300917,0.19007776609598317,0.768344918993
PB2015.7666.2,0.907333333333,0.09292676767677803,0.16807606259915703,0.769076193605
PB2015.7666.3,NA,NA,NA,NA
PB2015.7842.4,0.704333333333,0.12670967741936226,0.20334205413935444,0.743035937192
PB2015.16093.12,1.405,0.035536423841061586,0.1733422818776509,0.961429127389
PB2015.16093.10,1.31133333333,0.07908196721311474,0.2420592489132554,0.908193549556
PB2015.10142.2,0.736333333333,0.03713559322035593,0.12819939622570342,0.922768284224
PB2015.10142.3,0.606,0.05467424242420455,0.1392599939041897,0.873893080731
PB2015.8307.1,0.797333333333,0.146202380952375,0.1989353775445103,0.654743971524
PB2015.10142.1,0.69,0.06035185185185185,0.15277526485028142,0.873279692703
PB2015.4263.1,1.532,0.13481150793644167,0.21005891917179853,0.719503695216
PB2015.8230.2,1.82033333333,0.4527777777777909,0.45552626825440384,0.545389179227
PB2015.4263.3,0.703666666667,0.07991573033711573,0.1464857319934449,0.788769705706
PB2015.3038.2,1.458,0.32456000000001206,0.35791002246071824,0.582748130803
PB2015.1095.9,0.948333333333,0.38106944444442914,0.298733235685906,0.444817521352
PB2015.1095.6,0.924333333333,0.3578266666666532,0.2943086077949624,0.465432052763
PB2015.5062.8,0.874666666667,0.16049479166664532,0.21430829454726855,0.662643497485
PB2015.1095.3,0.941,0.3254999999998928,0.3045890869757983,0.522257751027
PB2015.8323.3,0.303666666667,0.03449593495935122,0.08231054034099487,0.86548289004
PB2015.9621.1,0.577333333333,0.06307333333334002,0.11756735733655799,0.7889747384
PB2015.11802.1,NA,NA,NA,NA
PB2015.9621.3,0.786333333333,0.13193150684927396,0.17778146555357444,0.661735861509
PB2015.9621.2,0.591666666667,0.0685349794238395,0.12782852110001697,0.791205760823
PB2015.6985.7,0.817666666667,0.16907070707069696,0.24525300284515095,0.702397375596
PB2015.4688.1,1.79066666667,0.151948936170217,0.31733809407378394,0.820891359149
PB2015.185.1,0.802666666667,0.1655815602837234,0.24435465706771453,0.717907171089
PB2015.74.1,NA,NA,NA,NA
PB2015.2439.7,1.244,0.22763988095234675,0.2718550513147752,0.621350978878
PB2015.9613.1,NA,NA,NA,NA
PB2015.6539.1,1.50133333333,0.11661904761901021,0.2664303204332389,0.846715563085
PB2015.6539.2,2.25433333333,0.17444640753835336,0.3191133743283718,0.779876897097
PB2015.6539.3,0.906,0.09548210290825503,0.1994136068387693,0.828949792311
PB2015.6539.4,1.39966666667,0.15963131313133636,0.3137472364497267,0.81232985405
PB2015.6539.5,1.05866666667,0.10749881796695747,0.22836503248111226,0.833384101073
PB2015.15901.1,0.933333333333,0.16104444444443336,0.2025659971709274,0.64094452877
PB2015.11086.5,0.441666666667,0.012641509433971698,0.06201673031381872,0.963855252042
PB2015.1959.5,0.0,0.0,0.0,NA
PB2015.1959.4,0.253666666667,0.005284722222229167,0.036230230214667015,0.979166666667
PB2015.1959.2,1.18333333333,0.14673095238090503,0.2394169302748189,0.73908108459
PB2015.11086.2,1.11333333333,0.04526410835211738,0.1413273108852672,0.912415755154
PB2015.1354.1,2.49533333333,0.17854492753620868,0.35280544194428304,0.784577986016
PB2015.4004.1,1.19133333333,0.20843888888884918,0.27425859311060313,0.663921835159
PB2015.2521.1,2.79166666667,0.24846759259254161,0.444490083280812,0.743548675937
PB2015.12301.1,NA,NA,NA,NA
PB2015.10318.8,1.54733333333,0.31613050314471053,0.33784086328024004,0.568255356754
PB2015.461.4,1.956,0.1455980392156605,0.26252404947706187,0.720188072985
PB2015.461.1,NA,NA,NA,NA
PB2015.461.3,2.074,0.1130934579439255,0.2603788628535634,0.804099246709
PB2015.461.2,NA,NA,NA,NA
PB2015.2092.1,0.658333333333,0.09414102564098462,0.16282986698340438,0.760886872898
PB2015.2092.2,NA,NA,NA,NA
PB2015.362.1,NA,NA,NA,NA
PB2015.362.2,NA,NA,NA,NA
PB2015.11050.4,0.864333333333,0.12450957854407702,0.20270555585167685,0.745314421596
PB2015.11050.6,1.19666666667,0.29508016877645826,0.2972488442864929,0.544889159508
PB2015.11050.1,1.324,0.27931736526946355,0.3073131351219936,0.588929139106
PB2015.113.2,0.947333333333,0.08213333333331112,0.16978040137582456,0.791442199775
PB2015.11050.3,1.21166666667,0.2958429319371775,0.30703271232999874,0.564951850856
PB2015.6151.6,1.27966666667,0.05163911845730083,0.1864173639566349,0.927495376177
PB2015.6083.1,0.93,0.2540659722221768,0.23126731977075213,0.495141944896
PB2015.1255.4,1.326,0.24020370370370278,0.3387908262289399,0.69021492389
PB2015.14485.1,NA,NA,NA,NA
PB2015.7589.1,0.688333333333,0.19079861111109794,0.21451853649059113,0.602631938126
PB2015.7589.6,1.88933333333,0.33388235294110075,0.41020140025764323,0.622252578797
PB2015.13006.7,NA,NA,NA,NA
PB2015.1255.2,0.769,0.12107878787877453,0.17767980466103167,0.706018438464
PB2015.1255.3,1.32533333333,0.21772727272712886,0.31756906727234274,0.70116245967
PB2015.3379.4,2.01,0.17630059523800762,0.32622328376817933,0.776291256792
PB2015.4588.1,1.98833333333,0.1813764568764465,0.2956562966865812,0.713527908016
PB2015.3379.1,2.01966666667,0.19575537634409437,0.4044004281505231,0.817398140646
PB2015.3379.2,2.03033333333,0.21367816091945036,0.4009244325728753,0.788049043794
PB2015.3385.4,1.877,0.2217703703703259,0.3160987329911905,0.678813340212
PB2015.3385.1,1.62333333333,0.10328597449909291,0.21906566831568666,0.816843522185
PB2015.9882.7,1.946,0.4156549999998893,0.4130009044614209,0.528494404414
PB2015.4744.1,1.59633333333,0.10832773109237395,0.2169091725527798,0.794723133222
PB2015.4744.2,1.534,0.11390082644621487,0.243240597614756,0.813787536984
PB2015.5675.12,1.402,0.39856725146205085,0.3891892605983483,0.534120110635
PB2015.5675.13,1.39766666667,0.4584756554307528,0.41412896689042694,0.505183915529
PB2015.11244.1,1.019,0.06887,0.1725362628228751,0.871648516529
PB2015.16314.1,1.56266666667,0.3227194719471614,0.3339590026836743,0.549356512596
PB2015.11244.3,2.02,0.12113236587509009,0.27401732678560237,0.841415204175
PB2015.11244.4,0.789,0.048051851851844435,0.15477373298622496,0.920192521796
PB2015.11244.7,0.520333333333,0.035103703703688885,0.11571891918728922,0.922735692012
PB2015.11244.8,1.82,0.16187316318636638,0.2931659490421852,0.773742738016
PB2015.794.1,NA,NA,NA,NA
PB2015.7680.3,4.626,0.9101299435026949,1.2483208443280234,0.663250315351
PB2015.2206.1,0.636333333333,0.0422959770115,0.11839010918637459,0.895314172861
PB2015.14309.2,1.049,0.28067441860465114,0.290734554766515,0.554474561966
PB2015.14309.1,0.968,0.21301190476194107,0.267105962300334,0.643772305211
PB2015.16392.5,1.38466666667,0.27747928994088134,0.33839440437320617,0.636406216917
PB2015.15961.1,1.19066666667,0.17768965517242183,0.26174062352905964,0.706435562218
PB2015.15961.2,1.217,0.09504622871046861,0.2071763872791366,0.830193311818
PB2015.225.4,0.872666666667,0.12441666666665449,0.213387012560839,0.755274986976
PB2015.16392.1,1.41233333333,0.3562102564102774,0.35855424350558357,0.552688226819
PB2015.12124.1,2.33333333333,0.21254455445544557,0.6422929492165916,0.904058897062
PB2015.15961.6,1.195,0.21865564738288207,0.2787739717672748,0.650975654758
PB2015.6696.2,1.52933333333,0.22523884514434644,0.3164181975823669,0.680357865097
PB2015.2537.3,1.55166666667,0.26219047619060715,0.37173324119318657,0.686482846635
PB2015.9788.1,1.671,0.3992803030301591,0.49619133723504394,0.645006511371
PB2015.2537.1,2.05766666667,0.36240692640698957,0.4810241092901857,0.670146841548
PB2015.2537.4,1.55266666667,0.15722997416023254,0.34475147222733943,0.841419309929
PB2015.2537.8,2.055,0.3739377777775755,0.4811139071816655,0.657125606161
PB2015.15231.2,1.30266666667,0.08499253731344403,0.22900681794234598,0.889470353911
PB2015.2494.1,0.967666666667,0.23581481481474997,0.29389373493633386,0.646056925466
PB2015.10360.4,1.122,0.17132533333341624,0.278877940529295,0.747086214142
PB2015.10360.1,1.12266666667,0.17336965811964744,0.2614471711922514,0.712113620426
PB2015.220.1,1.432,0.20831159420291523,0.2972204926759609,0.682412985249
PB2015.3170.2,1.138,0.2561749174917624,0.2998510616504428,0.618617167626
PB2015.220.7,1.44233333333,0.10776190476177142,0.26796034498596666,0.847360646424
PB2015.4485.32,0.161,0.004025,0.02513611694355355,0.975
PB2015.4485.33,0.901666666667,0.04709680968098581,0.12941064178388242,0.88586436369
PB2015.4485.30,0.888,0.04931873479318978,0.1494230964395395,0.90922041491
PB2015.10292.6,0.794333333333,0.1448109452736567,0.20633036530773138,0.700726962637
PB2015.11287.2,0.513666666667,0.12129411764705884,0.1617193721385433,0.675681329758
PB2015.1991.1,1.688,0.11628633879781967,0.2814121797533833,0.860766206478
PB2015.2640.1,NA,NA,NA,NA
PB2015.12431.2,2.229,0.4496666666668156,0.5873846683573378,0.653226430397
PB2015.15159.1,1.46366666667,0.22077604166662268,0.3436909371212405,0.724132992934
PB2015.6797.2,0.750333333333,0.04917543859647894,0.1274613285428986,0.871025822375
PB2015.12431.1,2.629,0.5216666666665942,0.6763971191554656,0.636450446352
PB2015.6797.1,0.869333333333,0.05176190476190429,0.13806631881098683,0.876017873571
PB2015.1819.1,1.42766666667,0.12220506535945595,0.23922966910935814,0.799137274696
PB2015.1928.3,1.301,0.17798039215688233,0.29001382591758973,0.73523507306
PB2015.15351.7,1.59966666667,0.18294871794884615,0.3100301900426872,0.749032181554
PB2015.9264.2,1.48133333333,0.3796612021855629,0.40831930829810587,0.579677775109
PB2015.228.1,2.438,0.09051351351346351,0.34104903608203563,0.933868924165
PB2015.11279.1,0.894666666667,0.20451428571422856,0.2502063319064383,0.6335927833
PB2015.3178.1,0.665666666667,0.14386601307189215,0.1825204274824514,0.652786889919
PB2015.2199.4,2.481,0.24465338645424495,0.38628671548635773,0.714088474139
PB2015.3358.1,0.408666666667,0.030745833333350004,0.10112646433157549,0.920610855129
PB2015.14375.8,1.541,0.10735078534032987,0.2117129224532877,0.79795676015
PB2015.2199.1,2.504,0.3393501400560835,0.42765330786184635,0.616178301809
PB2015.14375.6,1.29466666667,0.11996534653472277,0.24918879480212922,0.818707858076
PB2015.15515.5,0.732666666667,0.09555357142853571,0.1716018518047035,0.762944843421
PB2015.14375.4,0.608333333333,0.14622480620158138,0.1858074594693871,0.655652939371
PB2015.14375.5,0.915333333333,0.1117514124293644,0.19778438576209575,0.777524806773
PB2015.14375.2,0.818,0.14790780141841486,0.20159773397969794,0.67638864092
PB2015.14375.3,1.11633333333,0.13480821917797947,0.2446139562108276,0.778539508783
PB2015.855.5,1.407,0.420496124031,0.36613255935329775,0.481012582251
PB2015.10408.1,1.478,0.19579528403004728,0.2931182611245538,0.709701362271
PB2015.855.1,1.44433333333,0.3875102040813265,0.38129727305563926,0.53553837798
PB2015.9924.2,1.7,0.20784873949591573,0.3936873418744981,0.792568729602
PB2015.9924.1,1.64066666667,0.29167924528317674,0.41634462252536536,0.690574703385
PB2015.15174.2,1.272,0.18440909090906063,0.2976210943625309,0.747302538158
PB2015.15174.1,0.660666666667,0.1781025641026423,0.2072306772251475,0.613352455204
PB2015.7345.9,1.02533333333,0.2054166666666044,0.23642317891032283,0.591006618612
PB2015.15174.5,1.23633333333,0.2070327868852295,0.3046606503267806,0.713859635231
PB2015.7345.4,1.387,0.20875299760187987,0.2682345315760646,0.639590411531
PB2015.7345.7,1.13866666667,0.2082000000000707,0.29199806696485753,0.68860454691
PB2015.15782.2,1.10766666667,0.14507894736855526,0.2772259031365026,0.800832800303
PB2015.7345.3,0.975333333333,0.2285087719298342,0.26399103671693397,0.595978381655
PB2015.13371.2,NA,NA,NA,NA
PB2015.13371.1,1.09333333333,0.23478070175415788,0.31800547345565827,0.678365304256
PB2015.15589.1,NA,NA,NA,NA
PB2015.12814.1,0.471333333333,0.07370370370366666,0.1254036292663729,0.766467895031
PB2015.12814.2,1.952,0.181935622317515,0.3679650819440961,0.791219449671
PB2015.40.2,1.35933333333,0.28616822429907474,0.35983191637947437,0.644927775099
PB2015.12814.5,1.98533333333,0.2898688524590607,0.43777197647098115,0.704417384726
PB2015.8216.1,3.351,0.39567450980381175,0.6030159949241175,0.698017838809
PB2015.14972.1,0.443333333333,0.10634666666664801,0.12481753722931187,0.616890672016
PB2015.6275.2,0.0,0.0,0.0,NA
PB2015.15327.10,1.327,0.1278880778589051,0.251627569117528,0.796721397074
PB2015.11607.3,1.159,0.05819298245613158,0.18284550138752023,0.909977309871
PB2015.11607.2,1.48333333333,0.2145882352940441,0.3558356918578214,0.758490416452
PB2015.11607.1,1.63066666667,0.174272727272801,0.3079118599514811,0.773008002707
PB2015.1309.1,1.33466666667,0.14640061162083487,0.2558784066315002,0.753920972481
PB2015.16595.1,NA,NA,NA,NA
PB2015.10898.2,1.724,0.1802325581396279,0.37911570939578565,0.823965991498
PB2015.10898.3,2.11933333333,0.03491827697260991,0.15861490398369926,0.952548194027
PB2015.5578.2,0.645333333333,0.03495238095237143,0.14220515345416498,0.944429739198
PB2015.10898.1,1.732,0.19602614379073532,0.2932837587573308,0.675471302151
PB2015.10898.6,1.723,0.17140384615382692,0.35175743351982275,0.809877965634
PB2015.10898.5,1.82866666667,0.05405660377358962,0.20963962775585268,0.937362112681
PB2015.2256.7,NA,NA,NA,NA
PB2015.4495.1,NA,NA,NA,NA
PB2015.2256.1,NA,NA,NA,NA
PB2015.13379.3,0.720666666667,0.023824159021422018,0.08572143424446026,0.929718270135
PB2015.13379.2,0.688,0.047851851851824063,0.114346401129618,0.856707229676
PB2015.13379.1,0.674,0.08464473684207895,0.1412181272379564,0.74886822606
PB2015.2592.1,0.760666666667,0.15553401360545,0.19047374843546946,0.637822382435
PB2015.11290.2,1.312,0.17101834862380733,0.2735643606141408,0.738357312077
PB2015.11290.1,1.17266666667,0.16615181518160396,0.2539959006487071,0.721423143427
PB2015.13976.1,2.48133333333,0.3694012944981524,0.5613810224248192,0.721132335936
PB2015.1315.1,2.90533333333,0.19804946236551613,0.5792398885170105,0.905828925389
PB2015.4800.7,NA,NA,NA,NA
PB2015.8886.1,1.35966666667,0.164391025641,0.3436829793011807,0.831425379066
PB2015.13426.10,1.14,0.2100555555555833,0.26561927989484174,0.635536356245
PB2015.8549.2,1.39666666667,0.3524057971017391,0.4461328516479903,0.649760043486
